Site_ID,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Ecoregion_Name,Exposure,Turbidity,Cyclone_Frequency,Date_Month,Date_Year,Percent_Bleaching,Temperature_Mean,Windspeed,SSTA,SSTA_DHW,TSA,TSA_DHWMean,Date,Bleaching_Severity_Int,Thermal_Stress_Index,Bleaching_Impact,Wind_Mitigation,Bleaching_Duration_weeks
6430,18.6347,-87.7188,Atlantic,Belize and west Caribbean,Sometimes,0.028,50.37,6,2005,5.5,300.87,5.0,1.06,2.12,0.18,0.25,15-06-2005,1.0,0.4857400358262426,0.19429601433049704,0.6,2
6430,18.6347,-87.7188,Atlantic,Belize and west Caribbean,Sometimes,0.028,50.37,8,2005,5.5,300.87,4.0,0.51,3.66,0.35,0.25,15-08-2005,1.0,0.4755245185848633,0.19020980743394533,0.7,2
6430,18.6347,-87.7188,Atlantic,Belize and west Caribbean,Sometimes,0.028,50.37,9,2005,5.5,300.87,4.0,1.1,4.82,1.06,0.25,15-09-2005,1.0,0.5024602552619792,0.2009841021047917,0.7,2
6434,20.015,-87.4648,Atlantic,Belize and west Caribbean,Exposed,0.0409,46.93,5,2005,5.5,300.76,4.0,0.78,0.0,-0.71,0.68,15-05-2005,1.0,0.46042692939244595,0.18417077175697838,0.7,2
6434,20.015,-87.4648,Atlantic,Belize and west Caribbean,Exposed,0.0409,46.93,5,2005,5.5,300.76,4.0,0.78,0.0,-0.71,0.68,15-05-2005,1.0,0.46042692939244595,0.18417077175697838,0.7,2
6434,20.015,-87.4648,Atlantic,Belize and west Caribbean,Exposed,0.0409,46.93,8,2005,5.5,300.76,3.0,0.25,6.12,0.16,0.68,15-08-2005,1.0,0.4769237945962077,0.1907695178384831,0.7999999999999999,2
6434,20.015,-87.4648,Atlantic,Belize and west Caribbean,Exposed,0.0409,46.93,8,2005,5.5,300.76,3.0,0.25,6.12,0.16,0.68,15-08-2005,1.0,0.4769237945962077,0.1907695178384831,0.7999999999999999,2
6434,20.015,-87.4648,Atlantic,Belize and west Caribbean,Exposed,0.0409,46.93,11,2004,5.5,300.76,5.0,0.17,1.06,-1.1,0.68,15-11-2004,1.0,0.44541517390655255,0.17816606956262104,0.6,2
6434,20.015,-87.4648,Atlantic,Belize and west Caribbean,Exposed,0.0409,46.93,11,2004,5.5,300.76,5.0,0.17,1.06,-1.1,0.68,15-11-2004,1.0,0.44541517390655255,0.17816606956262104,0.6,2
6434,20.015,-87.4648,Atlantic,Belize and west Caribbean,Exposed,0.0409,46.93,11,2004,5.5,300.76,5.0,0.17,1.06,-1.1,0.68,15-11-2004,1.0,0.44541517390655255,0.17816606956262104,0.6,2
6434,20.015,-87.4648,Atlantic,Belize and west Caribbean,Exposed,0.0409,46.93,11,2005,5.5,300.76,6.0,-0.57,3.67,-1.78,0.68,15-11-2005,1.0,0.4347274779817877,0.1738909911927151,0.4999999999999999,1
6434,20.015,-87.4648,Atlantic,Belize and west Caribbean,Exposed,0.0409,46.93,12,2005,5.5,300.76,5.0,0.21,0.0,-2.09,0.68,15-12-2005,1.0,0.44077175697865284,0.17630870279146116,0.6,2
6435,18.6672,-87.7142,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,8,2005,5.5,300.88,4.0,0.91,4.6,0.71,0.24,15-08-2005,1.0,0.4949869383490067,0.1979947753396027,0.7,2
6435,18.6672,-87.7142,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,9,2005,5.5,300.88,4.0,1.31,6.52,1.31,0.24,15-09-2005,1.0,0.5196891327063734,0.20787565308254938,0.7,2
6435,18.6672,-87.7142,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,9,2005,5.5,300.88,4.0,1.31,6.52,1.31,0.24,15-09-2005,1.0,0.5196891327063734,0.20787565308254938,0.7,2
6437,18.6672,-87.7173,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,5,2005,5.5,300.88,4.0,0.51,0.72,-0.91,0.24,15-05-2005,1.0,0.45914838035527633,0.18365935214211054,0.7,2
6437,18.6672,-87.7173,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,8,2005,5.5,300.88,4.0,0.91,4.6,0.71,0.24,15-08-2005,1.0,0.4949869383490067,0.1979947753396027,0.7,2
6437,18.6672,-87.7173,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,8,2005,5.5,300.88,4.0,0.91,4.6,0.71,0.24,15-08-2005,1.0,0.4949869383490067,0.1979947753396027,0.7,2
6438,18.6806,-87.7113,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,5,2005,5.5,300.88,4.0,0.51,0.72,-0.91,0.24,15-05-2005,1.0,0.45914838035527633,0.18365935214211054,0.7,2
6438,18.6806,-87.7113,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,5,2005,5.5,300.88,4.0,0.51,0.72,-0.91,0.24,15-05-2005,1.0,0.45914838035527633,0.18365935214211054,0.7,2
6438,18.6806,-87.7113,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,5,2005,5.5,300.88,4.0,0.51,0.72,-0.91,0.24,15-05-2005,1.0,0.45914838035527633,0.18365935214211054,0.7,2
6438,18.6806,-87.7113,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,8,2005,5.5,300.88,4.0,0.91,4.6,0.71,0.24,15-08-2005,1.0,0.4949869383490067,0.1979947753396027,0.7,2
6438,18.6806,-87.7113,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,9,2005,5.5,300.88,4.0,1.31,6.52,1.31,0.24,15-09-2005,1.0,0.5196891327063734,0.20787565308254938,0.7,2
6438,18.6806,-87.7113,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,12,2005,5.5,300.88,6.0,-0.34,0.88,-2.4,0.24,15-12-2005,1.0,0.43074712643678104,0.17229885057471242,0.4999999999999999,1
6448,18.6596,-87.7156,Atlantic,Belize and west Caribbean,Sometimes,0.028,50.37,6,2006,5.5,300.87,5.0,0.46,1.35,-0.43,0.25,15-06-2006,1.0,0.46067538065382885,0.18427015226153154,0.6,2
6448,18.6596,-87.7156,Atlantic,Belize and west Caribbean,Sometimes,0.028,50.37,6,2005,5.5,300.87,5.0,1.06,2.12,0.18,0.25,15-06-2005,1.0,0.4857400358262426,0.19429601433049704,0.6,2
6448,18.6596,-87.7156,Atlantic,Belize and west Caribbean,Sometimes,0.028,50.37,6,2005,5.5,300.87,5.0,1.06,2.12,0.18,0.25,15-06-2005,1.0,0.4857400358262426,0.19429601433049704,0.6,2
6450,18.6872,-87.7122,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,5,2006,5.5,300.88,5.0,1.04,0.0,-0.4,0.24,15-05-2006,1.0,0.4733333333333327,0.1893333333333331,0.6,2
6450,18.6872,-87.7122,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,6,2005,5.5,300.88,5.0,1.17,1.82,0.25,0.24,15-06-2005,1.0,0.4881570010449315,0.19526280041797262,0.6,2
6451,18.6595,-87.7165,Atlantic,Belize and west Caribbean,Sometimes,0.028,50.37,5,2006,5.5,300.87,5.0,0.84,0.25,-0.65,0.25,15-05-2006,1.0,0.4675288289296909,0.18701153157187636,0.6,2
6451,18.6595,-87.7165,Atlantic,Belize and west Caribbean,Sometimes,0.028,50.37,5,2006,5.5,300.87,5.0,0.84,0.25,-0.65,0.25,15-05-2006,1.0,0.4675288289296909,0.18701153157187636,0.6,2
6451,18.6595,-87.7165,Atlantic,Belize and west Caribbean,Sometimes,0.028,50.37,5,2006,5.5,300.87,5.0,0.84,0.25,-0.65,0.25,15-05-2006,1.0,0.4675288289296909,0.18701153157187636,0.6,2
6451,18.6595,-87.7165,Atlantic,Belize and west Caribbean,Sometimes,0.028,50.37,6,2006,5.5,300.87,5.0,0.46,1.35,-0.43,0.25,15-06-2006,1.0,0.46067538065382885,0.18427015226153154,0.6,2
6453,19.967,-87.4608,Atlantic,Belize and west Caribbean,Exposed,0.0512,36.82,5,2006,5.5,300.81,4.0,0.6,0.0,-1.03,0.36,15-05-2006,1.0,0.45586206896551706,0.18234482758620685,0.7,2
6453,19.967,-87.4608,Atlantic,Belize and west Caribbean,Exposed,0.0512,36.82,6,2006,5.5,300.81,3.0,0.98,0.29,0.08,0.36,15-06-2006,1.0,0.4706132445141064,0.1882452978056426,0.7999999999999999,2
6453,19.967,-87.4608,Atlantic,Belize and west Caribbean,Exposed,0.0512,36.82,8,2005,5.5,300.81,3.0,0.32,5.2,0.25,0.36,15-08-2005,1.0,0.4757523510971785,0.1903009404388714,0.7999999999999999,2
6453,19.967,-87.4608,Atlantic,Belize and west Caribbean,Exposed,0.0512,36.82,9,2005,5.5,300.81,4.0,1.4,7.67,1.32,0.36,15-09-2005,1.0,0.5270278213166142,0.21081112852664569,0.7,2
6453,19.967,-87.4608,Atlantic,Belize and west Caribbean,Exposed,0.0512,36.82,10,2004,5.5,300.81,3.0,0.56,1.63,0,0.36,15-10-2004,1.0,0.4637441222570531,0.18549764890282125,0.7999999999999999,2
6456,18.6343,-87.7199,Atlantic,Belize and west Caribbean,Sometimes,0.028,50.37,5,2005,5.5,300.87,4.0,0.86,0.56,-0.6,0.25,15-05-2005,1.0,0.4699798477384683,0.18799193909538733,0.7,2
6456,18.6343,-87.7199,Atlantic,Belize and west Caribbean,Sometimes,0.028,50.37,5,2005,5.5,300.87,4.0,0.86,0.56,-0.6,0.25,15-05-2005,1.0,0.4699798477384683,0.18799193909538733,0.7,2
6456,18.6343,-87.7199,Atlantic,Belize and west Caribbean,Sometimes,0.028,50.37,8,2005,5.5,300.87,4.0,0.51,3.66,0.35,0.25,15-08-2005,1.0,0.4755245185848633,0.19020980743394533,0.7,2
6456,18.6343,-87.7199,Atlantic,Belize and west Caribbean,Sometimes,0.028,50.37,8,2005,5.5,300.87,4.0,0.51,3.66,0.35,0.25,15-08-2005,1.0,0.4755245185848633,0.19020980743394533,0.7,2
6456,18.6343,-87.7199,Atlantic,Belize and west Caribbean,Sometimes,0.028,50.37,8,2005,5.5,300.87,4.0,0.51,3.66,0.35,0.25,15-08-2005,1.0,0.4755245185848633,0.19020980743394533,0.7,2
6463,18.7196,-87.6977,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,5,2005,5.5,300.88,4.0,0.36,1.05,-1.06,0.23,15-05-2005,1.0,0.45585096656217283,0.18234038662486915,0.7,2
6463,18.7196,-87.6977,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,5,2005,5.5,300.88,4.0,0.36,1.05,-1.06,0.23,15-05-2005,1.0,0.45585096656217283,0.18234038662486915,0.7,2
6463,18.7196,-87.6977,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,5,2006,5.5,300.88,5.0,0.96,0.0,-0.47,0.23,15-05-2006,1.0,0.47057471264367756,0.18822988505747104,0.6,2
6463,18.7196,-87.6977,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,6,2006,5.5,300.88,5.0,0.41,0.0,-0.51,0.23,15-06-2006,1.0,0.45160919540229827,0.1806436781609193,0.6,2
6463,18.7196,-87.6977,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,6,2005,5.5,300.88,5.0,1.23,3.11,0.33,0.23,15-06-2005,1.0,0.4975555120167183,0.19902220480668734,0.6,2
6463,18.7196,-87.6977,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,6,2006,5.5,300.88,5.0,0.41,0.0,-0.51,0.23,15-06-2006,1.0,0.45160919540229827,0.1806436781609193,0.6,2
6463,18.7196,-87.6977,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,6,2005,5.5,300.88,5.0,1.23,3.11,0.33,0.23,15-06-2005,1.0,0.4975555120167183,0.19902220480668734,0.6,2
6463,18.7196,-87.6977,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,6,2006,5.5,300.88,5.0,0.41,0.0,-0.51,0.23,15-06-2006,1.0,0.45160919540229827,0.1806436781609193,0.6,2
6463,18.7196,-87.6977,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,8,2005,5.5,300.88,4.0,0.99,5.58,0.8,0.23,15-08-2005,1.0,0.5033137408568437,0.20132549634273747,0.7,2
6463,18.7196,-87.6977,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,8,2005,5.5,300.88,4.0,0.99,5.58,0.8,0.23,15-08-2005,1.0,0.5033137408568437,0.20132549634273747,0.7,2
6463,18.7196,-87.6977,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,12,2005,5.5,300.88,6.0,-0.34,2.65,-2.41,0.23,15-12-2005,1.0,0.44080394461859923,0.1763215778474397,0.4999999999999999,1
6466,18.6868,-87.7094,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,5,2006,5.5,300.88,5.0,1.04,0.0,-0.4,0.24,15-05-2006,1.0,0.4733333333333327,0.1893333333333331,0.6,2
6466,18.6868,-87.7094,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,5,2006,5.5,300.88,5.0,1.04,0.0,-0.4,0.24,15-05-2006,1.0,0.4733333333333327,0.1893333333333331,0.6,2
6466,18.6868,-87.7094,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,5,2006,5.5,300.88,5.0,1.04,0.0,-0.4,0.24,15-05-2006,1.0,0.4733333333333327,0.1893333333333331,0.6,2
6466,18.6868,-87.7094,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,5,2006,5.5,300.88,5.0,1.04,0.0,-0.4,0.24,15-05-2006,1.0,0.4733333333333327,0.1893333333333331,0.6,2
6466,18.6868,-87.7094,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,6,2005,5.5,300.88,5.0,1.17,1.82,0.25,0.24,15-06-2005,1.0,0.4881570010449315,0.19526280041797262,0.6,2
6466,18.6868,-87.7094,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,6,2005,5.5,300.88,5.0,1.17,1.82,0.25,0.24,15-06-2005,1.0,0.4881570010449315,0.19526280041797262,0.6,2
6468,18.7196,-87.6995,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,5,2006,5.5,300.88,5.0,1.03,0.0,-0.42,0.22,15-05-2006,1.0,0.4729885057471258,0.18919540229885035,0.6,2
6468,18.7196,-87.6995,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,5,2005,5.5,300.88,4.0,0.42,1.08,-1,0.22,15-05-2005,1.0,0.45809038662486884,0.18323615464994755,0.7,2
6468,18.7196,-87.6995,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,5,2006,5.5,300.88,5.0,1.03,0.0,-0.42,0.22,15-05-2006,1.0,0.4729885057471258,0.18919540229885035,0.6,2
6468,18.7196,-87.6995,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,5,2005,5.5,300.88,4.0,0.42,1.08,-1,0.22,15-05-2005,1.0,0.45809038662486884,0.18323615464994755,0.7,2
6468,18.7196,-87.6995,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,5,2006,5.5,300.88,5.0,1.03,0.0,-0.42,0.22,15-05-2006,1.0,0.4729885057471258,0.18919540229885035,0.6,2
6468,18.7196,-87.6995,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,5,2005,5.5,300.88,4.0,0.42,1.08,-1,0.22,15-05-2005,1.0,0.45809038662486884,0.18323615464994755,0.7,2
6468,18.7196,-87.6995,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,5,2005,5.5,300.88,4.0,0.42,1.08,-1,0.22,15-05-2005,1.0,0.45809038662486884,0.18323615464994755,0.7,2
6468,18.7196,-87.6995,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,6,2006,5.5,300.88,5.0,0.44,0.55,-0.5,0.22,15-06-2006,1.0,0.4557686781609189,0.18230747126436758,0.6,2
6468,18.7196,-87.6995,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,7,2005,5.5,300.88,5.0,0.53,3.56,-0.02,0.22,15-07-2005,1.0,0.4759743991640537,0.1903897596656215,0.6,2
6468,18.7196,-87.6995,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,7,2005,5.5,300.88,5.0,0.53,3.56,-0.02,0.22,15-07-2005,1.0,0.4759743991640537,0.1903897596656215,0.6,2
6468,18.7196,-87.6995,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,8,2005,5.5,300.88,4.0,1.0,4.58,0.8,0.22,15-08-2005,1.0,0.4979767502612324,0.19919070010449297,0.7,2
6468,18.7196,-87.6995,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,8,2005,5.5,300.88,4.0,1.0,4.58,0.8,0.22,15-08-2005,1.0,0.4979767502612324,0.19919070010449297,0.7,2
6468,18.7196,-87.6995,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,11,2005,5.5,300.88,7.0,-1.32,6.63,-2.28,0.22,15-11-2005,1.0,0.42962447753395966,0.17184979101358389,0.3999999999999999,1
6468,18.7196,-87.6995,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,11,2005,5.5,300.88,7.0,-1.32,6.63,-2.28,0.22,15-11-2005,1.0,0.42962447753395966,0.17184979101358389,0.3999999999999999,1
6468,18.7196,-87.6995,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,11,2005,5.5,300.88,7.0,-1.32,6.63,-2.28,0.22,15-11-2005,1.0,0.42962447753395966,0.17184979101358389,0.3999999999999999,1
6469,18.6873,-87.7105,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,5,2006,5.5,300.88,5.0,1.04,0.0,-0.4,0.24,15-05-2006,1.0,0.4733333333333327,0.1893333333333331,0.6,2
6469,18.6873,-87.7105,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,5,2005,5.5,300.88,4.0,0.51,0.72,-0.91,0.24,15-05-2005,1.0,0.45914838035527633,0.18365935214211054,0.7,2
6469,18.6873,-87.7105,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,5,2006,5.5,300.88,5.0,1.04,0.0,-0.4,0.24,15-05-2006,1.0,0.4733333333333327,0.1893333333333331,0.6,2
6469,18.6873,-87.7105,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,5,2005,5.5,300.88,4.0,0.51,0.72,-0.91,0.24,15-05-2005,1.0,0.45914838035527633,0.18365935214211054,0.7,2
6469,18.6873,-87.7105,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,6,2005,5.5,300.88,5.0,1.17,1.82,0.25,0.24,15-06-2005,1.0,0.4881570010449315,0.19526280041797262,0.6,2
6469,18.6873,-87.7105,Atlantic,Belize and west Caribbean,Sometimes,0.0286,49.1,6,2005,5.5,300.88,5.0,1.17,1.82,0.25,0.24,15-06-2005,1.0,0.4881570010449315,0.19526280041797262,0.6,2
6474,19.7869,-87.4331,Atlantic,Belize and west Caribbean,Exposed,0.0495,48.48,5,2005,5.5,300.85,4.0,-0.23,0.0,-1.79,0.31,15-05-2005,1.0,0.42855500821018144,0.1714220032840726,0.7,2
6474,19.7869,-87.4331,Atlantic,Belize and west Caribbean,Exposed,0.0495,48.48,5,2005,5.5,300.85,4.0,-0.23,0.0,-1.79,0.31,15-05-2005,1.0,0.42855500821018144,0.1714220032840726,0.7,2
6474,19.7869,-87.4331,Atlantic,Belize and west Caribbean,Exposed,0.0495,48.48,6,2005,5.5,300.85,4.0,0.89,0.0,0.03,0.31,15-06-2005,1.0,0.46717569786535385,0.18687027914614154,0.7,2
6474,19.7869,-87.4331,Atlantic,Belize and west Caribbean,Exposed,0.0495,48.48,6,2005,5.5,300.85,4.0,0.89,0.0,0.03,0.31,15-06-2005,1.0,0.46717569786535385,0.18687027914614154,0.7,2
6474,19.7869,-87.4331,Atlantic,Belize and west Caribbean,Exposed,0.0495,48.48,10,2004,5.5,300.85,3.0,0.74,0.0,0.12,0.31,15-10-2004,1.0,0.46200328407225033,0.18480131362890015,0.7999999999999999,2
6496,18.7421,-87.677,Atlantic,Belize and west Caribbean,Sometimes,0.0279,49.1,6,2006,5.5,300.88,5.0,0.41,0.0,-0.51,0.23,15-06-2006,1.0,0.45160919540229827,0.1806436781609193,0.6,2
6506,18.6596,-87.7193,Atlantic,Belize and west Caribbean,Sometimes,0.028,50.37,6,2005,5.5,300.87,5.0,1.06,2.12,0.18,0.25,15-06-2005,1.0,0.4857400358262426,0.19429601433049704,0.6,2
6506,18.6596,-87.7193,Atlantic,Belize and west Caribbean,Sometimes,0.028,50.37,6,2006,5.5,300.87,5.0,0.46,1.35,-0.43,0.25,15-06-2006,1.0,0.46067538065382885,0.18427015226153154,0.6,2
6521,18.6345,-87.7222,Atlantic,Belize and west Caribbean,Sometimes,0.028,50.37,8,2005,5.5,300.87,4.0,0.51,3.66,0.35,0.25,15-08-2005,1.0,0.4755245185848633,0.19020980743394533,0.7,2
6539,18.0,-111.5,Pacific,Western Mexico and Revillagigedo Islands,Exposed,0.0328,52.74,8,1997,5.5,299.38,4.0,1.93,13.4,1.74,0.76,15-08-1997,1.0,0.5308982683982681,0.21235930735930728,0.7,2
6561,18.843,-111.0776,Pacific,Western Mexico and Revillagigedo Islands,Exposed,0.0347,55.66,10,1997,5.5,299.08,4.0,0.52,16.77,0.12,0.66,15-10-1997,1.0,0.4915730892670543,0.19662923570682173,0.7,2
6694,17.46,-62.98,Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Sometimes,0.0309,59.52,5,2008,5.5,300.44,5.0,0.18,0.0,-1.51,0.25,15-05-2008,1.0,0.42922824302134654,0.17169129720853862,0.6,2
6713,12.05,-68.2667,Atlantic,Netherlands Antilles and south Caribbean,Sheltered,0.0395,53.28,6,1992,5.5,300.16,7.0,-0.27,2.47,-2.03,0.26,15-06-1992,1.0,0.4185496902522768,0.16741987610091072,0.3999999999999999,1
6714,12.1833,-68.3,Atlantic,Netherlands Antilles and south Caribbean,Sheltered,0.0365,51.83,8,1998,5.5,299.97,6.0,0.64,8.18,-0.21,0.27,15-08-1998,1.0,0.47613244514106645,0.19045297805642658,0.4999999999999999,2
6877,23.853,58.095,Indian,Gulf of Oman,Sheltered,0.3697,48.57,8,2002,5.5,300.85,4.0,0.46,11.43,-0.35,0.58,15-08-2002,1.0,0.517291293476639,0.20691651739065564,0.7,2
6968,8.0,-82.3333,Pacific,Costa Rica and Panama Pacific coast,Exposed,0.0964,49.93,4,1998,5.5,301.67,3.0,0.45,10.65,-0.02,0.3,15-04-1998,1.0,0.5394440401552479,0.2157776160620992,0.7999999999999999,3
7075,-3.1667,152.582,Pacific,Bismarck Sea New Guinea,Sheltered,0.0324,51.88,2,2006,5.5,302.61,5.0,1.48,11.01,0.98,0.92,15-02-2006,1.0,0.6078770152261528,0.24315080609046114,0.6,2
7116,-5.235,151.023,Pacific,Bismarck Sea New Guinea,Sometimes,0.0444,50.86,9,1999,5.5,302.99,7.0,0.47,1.25,-0.42,0.59,15-09-1999,1.0,0.5300743581131516,0.21202974324526067,0.3999999999999999,1
7123,-5.1503,150.5733,Pacific,Bismarck Sea New Guinea,Sometimes,0.0388,50.97,8,1998,5.5,302.95,5.0,0.68,0.0,-0.65,0.97,15-08-1998,1.0,0.528899835796387,0.2115599343185548,0.6,2
7213,10.55,124.66,Pacific,South-east Philippines,Sheltered,0.0466,57.84,7,2008,5.5,301.97,4.0,1.44,2.57,1.38,0.74,15-07-2008,1.0,0.5375250970294085,0.21501003881176342,0.7,2
7692,-21.1544,55.272,Indian,Mascarene Islands,Exposed,0.0266,46.28,2,1998,5.5,298.85,7.0,-0.62,1.9,-0.65,0.16,15-02-1998,1.0,0.3602207419017767,0.1440882967607107,0.3999999999999999,1
7693,-21.1179,55.8251,Indian,Mascarene Islands,Exposed,0.0296,47.75,2,1998,5.5,298.66,6.0,0.5,2.23,0.5,0.26,15-02-1998,1.0,0.39447669428272947,0.1577906777130918,0.4999999999999999,1
7699,-21.1,55.2526,Indian,Mascarene Islands,Sheltered,0.0241,46.28,3,2002,5.5,298.84,6.0,-0.55,0.0,-0.69,0.15,15-03-2002,1.0,0.35151067323481056,0.14060426929392422,0.4999999999999999,1
7779,27.5,49.7,Arabian Gulf,Persian Gulf,Exposed,0.1099,46.73,8,1998,5.5,298.82,2.0,3.1,25.32,3.1,0.71,15-08-1998,1.0,0.6205795641140472,0.2482318256456189,0.9,4
7836,-9.7951,159.7996,Pacific,Solomon Islands and Bougainville,Sometimes,0.0476,47.34,3,2000,5.5,301.98,3.0,0.06,0.0,-0.1,0.44,15-03-2000,1.0,0.4756650246305425,0.190266009852217,0.7999999999999999,2
7837,-9.795,159.8,Pacific,Solomon Islands and Bougainville,Exposed,0.0476,47.34,3,2000,5.5,301.98,3.0,0.06,0.0,-0.1,0.44,15-03-2000,1.0,0.4756650246305425,0.190266009852217,0.7999999999999999,2
7906,-27.526,32.688,Indian,Eastern coast South Africa,Exposed,0.0461,37.65,3,2000,5.5,297.66,3.0,0.75,6.13,0.45,0.22,15-03-2000,1.0,0.39241575235109766,0.15696630094043906,0.7999999999999999,2
7932,8.409,79.752,Indian,North Sri Lanka and east India,Sheltered,0.2774,42.47,3,2005,5.5,301.16,2.0,0.83,5.04,-0.12,0.38,15-03-2005,1.0,0.5039237199582033,0.20156948798328134,0.9,3
7933,5.97,80.44,Indian,South Sri Lanka,Sometimes,0.2792,40.93,4,2002,5.5,301.04,1.0,-0.02,1.34,-0.03,0.68,15-04-2002,1.0,0.44964976115838234,0.17985990446335295,1.0,3
7939,7.7221,81.7278,Indian,North Sri Lanka and east India,Exposed,0.0686,39.16,5,1998,5.5,301.77,7.0,1.57,8.32,1.52,0.5,15-05-1998,1.0,0.5681101656963716,0.22724406627854865,0.3999999999999999,1
7963,12.634,-61.35,Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Exposed,0.0726,50.92,10,2003,5.5,300.49,6.0,0.23,4.43,0.18,0.38,15-10-2003,1.0,0.4577648716226308,0.18310594864905233,0.4999999999999999,1
8096,-6.426,39.346,Indian,Kenya and Tanzania coast,Sheltered,0.0587,41.85,4,2003,5.5,300.47,6.0,0.23,1.13,0,0.52,15-04-2003,1.0,0.4383580571727124,0.175343222869085,0.4999999999999999,1
8097,-6.2742,39.2848,Indian,Kenya and Tanzania coast,Sheltered,0.1154,41.92,4,2003,5.5,300.51,5.0,0.39,4.0,0.19,0.8,15-04-2003,1.0,0.46149574563367624,0.18459829825347052,0.6,2
8098,-6.271,39.175,Indian,Kenya and Tanzania coast,Sheltered,0.0659,41.99,4,2003,5.5,300.51,5.0,0.29,1.33,0.09,0.64,15-04-2003,1.0,0.44287701522615275,0.1771508060904611,0.6,2
8099,-6.246,39.166,Indian,Kenya and Tanzania coast,Sheltered,0.0924,42.02,4,2003,5.5,300.51,5.0,0.59,1.38,0.38,0.66,15-04-2003,1.0,0.45350593372145054,0.18140237348858024,0.6,2
8100,-5.187,39.103,Indian,Kenya and Tanzania coast,Sheltered,0.0583,42.37,4,2003,5.5,300.27,5.0,-1.04,3.17,-1.06,0.67,15-04-2003,1.0,0.3995877183161661,0.15983508732646645,0.6,2
8150,8.0,98.33,Indian,Andaman Sea,Sheltered,0.0881,47.87,5,1998,5.5,302.35,2.0,0.8,3.93,0.74,0.76,15-05-1998,1.0,0.5356628787878792,0.21426515151515169,0.9,3
8152,8.095,98.302,Indian,Andaman Sea,Sheltered,0.0692,47.86,3,2002,5.5,302.25,3.0,0.38,0.0,-0.25,1.54,15-03-2002,1.0,0.49556650246305356,0.19822660098522144,0.7999999999999999,3
8153,8.658,97.646,Indian,Andaman Sea,Sheltered,0.0491,47.16,3,2002,5.5,302.1,3.0,0.65,0.0,0.29,0.58,15-03-2002,1.0,0.49995073891625685,0.19998029556650276,0.7999999999999999,3
